file,Frontal,Central,Temporal,Parietal,Occipital
agg_subj10_dominance_DifferentialEntropy+Correlation.pkl,0.2831639250119527,0.2806835983480726,0.27157826721668243,0.2857608497142792,0.27733770608901975
agg_subj12_dominance_Lorentzian+PLI.pkl,0.2762397891945309,0.27685033423560007,0.27343156933784485,0.2744856079419454,0.27817824482917786
agg_subj7_arousal_Lorentzian+AEC.pkl,0.2734338475598229,0.276457565171378,0.27288636565208435,0.2729300856590271,0.2734844028949738
agg_subj24_arousal_WaveletEnergy+PLV.pkl,0.27359215418497723,0.27258336544036865,0.27974745631217957,0.2746744255224864,0.27442746758461
agg_subj12_valence_Hjorth+PLI.pkl,0.2888089352183872,0.2892729938030243,0.29851996898651123,0.28747547335094875,0.2844789147377014
agg_subj1_dominance_RelativeBandpower+Coherence.pkl,0.2746250993675656,0.27453227979796274,0.27196070551872253,0.2777267528904809,0.2746462881565094
agg_subj24_dominance_SpectralEntropy+Coherence.pkl,0.2650815314716763,0.2643835289137704,0.28769975900650024,0.2665139436721802,0.2727709531784058
agg_subj28_valence_Hjorth+MutualInfo.pkl,0.31738465030988056,0.33665639587811064,0.3384423404932022,0.33359798126750523,0.33570935726165774
agg_subj5_dominance_FractalDimension+MutualInfo.pkl,0.2983708613448673,0.3203577186380114,0.3089444190263748,0.3201900091436174,0.327517169713974
agg_subj18_arousal_WaveletEnergy+AEC.pkl,0.2737276686562432,0.2704149910381862,0.27460508048534393,0.2726138002342648,0.2717005252838135
agg_subj28_arousal_Hjorth+AEC.pkl,0.3273686468601227,0.32722961051123484,0.33153235912323,0.3215748005443149,0.32157704830169676
agg_subj24_valence_Hjorth+Coherence.pkl,0.27811100747850204,0.2759054643767221,0.2789292335510254,0.27981340554025436,0.2737465023994446
agg_subj20_arousal_Hjorth+AEC.pkl,0.33256083726882935,0.33634747351918903,0.33029238879680634,0.3199832671218448,0.3279778480529785
